doc_id,source_number,work_type,date,location,line,category,equipment1,equipment2,equipment3,equipment_full,work_duration_minutes,downtime_minutes,symptom,root_cause,action_taken,prevention,text
doc_000173,Rpt-0173,作業票,2023-12-08,第1工場,A1000 生産ラインA,電気,センサー,画像処理カメラ,画像処理カメラ #3,センサー > 画像処理カメラ > 画像処理カメラ #3,293,0,ヒーター温度が設定値217℃まで上昇せず、171℃で頭打ちになる。,自動給油装置の配管詰まりにより、エンコーダへの給油が行われていなかった。,フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。,保全カレンダーへの登録。,"【現象】
ヒーター温度が設定値217℃まで上昇せず、171℃で頭打ちになる。

【原因】
自動給油装置の配管詰まりにより、エンコーダへの給油が行われていなかった。

【処置】
フィルターを洗浄液で清掃し、エアブロー乾燥後に再装着。

【備考】
保全カレンダーへの登録。"
doc_000174,Rpt-0174,連絡票,2022-06-16,第1工場,A2000 生産ラインB,電気,センサー,熱電対,熱電対 #1,センサー > 熱電対 > 熱電対 #1,39,0,稼働中にサーボモーター付近から「ガガガ」という異音が発生した。,Vベルトの張力が規定値44Nに対し17Nまで低下していた。,パラメータP-555を初期値に戻し、正常動作を確認。,定期点検項目への追加。,"【現象】
稼働中にサーボモーター付近から「ガガガ」という異音が発生した。

【原因】
Vベルトの張力が規定値44Nに対し17Nまで低下していた。

【処置】
パラメータP-555を初期値に戻し、正常動作を確認。

【備考】
定期点検項目への追加。"
doc_000175,Rpt-0175,連絡票,2022-03-12,第3工場,C1000 検査ラインE,機械,ユーティリティ,スクリューコンプレッサー,スクリューコンプレッサー #4,ユーティリティ > スクリューコンプレッサー > スクリューコンプレッサー #4,125,0,原点復帰動作を行ったが、リニアガイド軸が完了位置手前で停止する。,可動部のケーブルベア内で主軸ベアリング用ケーブルが断線していた。,Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。,定期点検項目への追加。,"【現象】
原点復帰動作を行ったが、リニアガイド軸が完了位置手前で停止する。

【原因】
可動部のケーブルベア内で主軸ベアリング用ケーブルが断線していた。

【処置】
Oリング全数を新品交換し、リークテストを実施して漏れなきことを確認。

【備考】
定期点検項目への追加。"
doc_000176,Rpt-0176,修理票,2021-03-09,第1工場,A1000 生産ラインA,機械,搬送設備,ベルトコンベア,ベルトコンベア #3,搬送設備 > ベルトコンベア > ベルトコンベア #3,112,29,起動ボタンを押下したが、リニアガイドが応答せず、エラーコードE-687が表示された。,自動給油装置の配管詰まりにより、主軸ベアリングへの給油が行われていなかった。,パラメータP-678を初期値に戻し、正常動作を確認。,定期点検項目への追加。,"【現象】
起動ボタンを押下したが、リニアガイドが応答せず、エラーコードE-687が表示された。

【原因】
自動給油装置の配管詰まりにより、主軸ベアリングへの給油が行われていなかった。

【処置】
パラメータP-678を初期値に戻し、正常動作を確認。

【備考】
定期点検項目への追加。"
doc_000177,Rpt-0177,連絡票,2024-04-25,第2工場,B2000 組立ラインD,電気,制御盤,動力盤,動力盤 #1,制御盤 > 動力盤 > 動力盤 #1,205,0,安全扉を閉じたがインターロックが解除されず、起動できない。,サーボモーター内部のベアリング（型式:MY2N-D2）が摩耗し、回転振れが生じていた。,摺動面をオイルストーンで修正し、カジリを除去。,保全カレンダーへの登録。,"【現象】
安全扉を閉じたがインターロックが解除されず、起動できない。

【原因】
サーボモーター内部のベアリング（型式:MY2N-D2）が摩耗し、回転振れが生じていた。

【処置】
摺動面をオイルストーンで修正し、カジリを除去。

【備考】
保全カレンダーへの登録。"
doc_000178,Rpt-0178,作業票,2022-11-08,第3工場,C1000 検査ラインE,機械,搬送設備,ローラーコンベア,ローラーコンベア #4,搬送設備 > ローラーコンベア > ローラーコンベア #4,291,0,油圧ポンプのサーマルトリップが作動し、主電源が遮断された。,センサー位置が振動によりズレており、検出距離が限界を超えていた。,テンションメーターを用いて張力を規定値181Nに調整。,保全カレンダーへの登録。,"【現象】
油圧ポンプのサーマルトリップが作動し、主電源が遮断された。

【原因】
センサー位置が振動によりズレており、検出距離が限界を超えていた。

【処置】
テンションメーターを用いて張力を規定値181Nに調整。

【備考】
保全カレンダーへの登録。"
doc_000179,Rpt-0179,修理票,2021-07-01,第2工場,B1000 組立ラインC,電気,制御盤,リモートI/O盤,リモートI/O盤 #2,制御盤 > リモートI/O盤 > リモートI/O盤 #2,247,38,原点復帰動作を行ったが、DC24V電源軸が完了位置手前で停止する。,センサー位置が振動によりズレており、検出距離が限界を超えていた。,接点不良のリレーを新品に交換し、I/Oチェックを実施。,,"【現象】
原点復帰動作を行ったが、DC24V電源軸が完了位置手前で停止する。

【原因】
センサー位置が振動によりズレており、検出距離が限界を超えていた。

【処置】
接点不良のリレーを新品に交換し、I/Oチェックを実施。

【備考】
特になし。"
doc_000180,Rpt-0180,修理票,2022-06-15,第3工場,C1000 検査ラインE,機械,加工設備,平面研削盤,平面研削盤 #4,加工設備 > 平面研削盤 > 平面研削盤 #4,143,42,タッチパネルの画面がフリーズし、操作を受け付けない。,ボールねじ内部のベアリング（型式:CV-X100）が摩耗し、回転振れが生じていた。,テンションメーターを用いて張力を規定値113Nに調整。,オペレーターへの清掃指導。,"【現象】
タッチパネルの画面がフリーズし、操作を受け付けない。

【原因】
ボールねじ内部のベアリング（型式:CV-X100）が摩耗し、回転振れが生じていた。

【処置】
テンションメーターを用いて張力を規定値113Nに調整。

【備考】
オペレーターへの清掃指導。"
doc_000181,Rpt-0181,修理票,2024-02-08,第2工場,B2000 組立ラインD,機械,ユーティリティ,貫流ボイラー,貫流ボイラー #2,ユーティリティ > 貫流ボイラー > 貫流ボイラー #2,196,53,搬送ベルトがスリップしており、ワークの搬送位置ズレが発生。,チャック爪内部のベアリング（型式:6204ZZ）が摩耗し、回転振れが生じていた。,摺動面をオイルストーンで修正し、カジリを除去。,予備品の在庫発注点見直し。,"【現象】
搬送ベルトがスリップしており、ワークの搬送位置ズレが発生。

【原因】
チャック爪内部のベアリング（型式:6204ZZ）が摩耗し、回転振れが生じていた。

【処置】
摺動面をオイルストーンで修正し、カジリを除去。

【備考】
予備品の在庫発注点見直し。"
doc_000182,Rpt-0182,修理票,2024-01-12,第3工場,C1000 検査ラインE,電気,駆動制御,サーボアンプ,サーボアンプ #2,駆動制御 > サーボアンプ > サーボアンプ #2,277,4,安全扉を閉じたがインターロックが解除されず、起動できない。,電磁開閉器の接点が溶着しており、遮断不能となっていた。,DC24V電源（6204ZZ）を予備品と交換し、芯出し調整を実施。,定期点検項目への追加。,"【現象】
安全扉を閉じたがインターロックが解除されず、起動できない。

【原因】
電磁開閉器の接点が溶着しており、遮断不能となっていた。

【処置】
DC24V電源（6204ZZ）を予備品と交換し、芯出し調整を実施。

【備考】
定期点検項目への追加。"
doc_000183,Rpt-0183,作業票,2024-12-12,第1工場,A1000 生産ラインA,機械,加工設備,マシニングセンタ,マシニングセンタ #1,加工設備 > マシニングセンタ > マシニングセンタ #1,259,0,ソレノイドバルブの継ぎ目から作動油が漏れ、床面に油溜まりができている。,スライド摺動面に切粉が噛み込み、動作抵抗が増大していた。,カップリングを交換し、モーターと負荷側の軸心を調整。,,"【現象】
ソレノイドバルブの継ぎ目から作動油が漏れ、床面に油溜まりができている。

【原因】
スライド摺動面に切粉が噛み込み、動作抵抗が増大していた。

【処置】
カップリングを交換し、モーターと負荷側の軸心を調整。

【備考】
特になし。"
